Dataset Name,Image Name,Source Name,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Developmental Stage],Protocol REF,Experimental Condition [Antibody 1],Antibody Identifier 1,Comment [Antibody 1],Experimental Condition [Antibody 2],Antibody Identifier 2,Comment [Antibody 2],Experimental Condition [Antibody 3],Antibody Identifier 3,Comment [Antibody 3],Comment [Probe 1],Comment [Probe 2],Comment [Probe 3],Comment [Gene Identifier 1],Comment [Gene Symbol 1],Comment [Gene Identifier 2],Comment [Gene Symbol 2],Comment [Gene Identifier 3],Comment [Gene Symbol 3],Comment [Image File Path],Channels,Visualisation Method,Expression Pattern Description
Neural_markers_CS23,CS23_12780_DLX2_NKX2.1-Stitching-10X.czi,Embryo 12780,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,DLX2,NM_004405,Santa Cruz Sc-393879,NKX2-1,NM_003317,Dako M3575,,,,,,,ENSG00000115844,DLX2,ENSG00000136352,NKX2-1,,,Neural_markers_CS23\CS23_12780_DLX2_NKX2.1-Stitching-10X.czi,1-DAPI; 2-NKX2-1; 3-DLX2,,"DLX2 (red): LGE, MGE, hypothalamus; NKX2-1 (green): LGE, hypothalamus"
Neural_markers_CS23,CS23_12780_DLX2_OLIG2-Stitching-10X.czi,Embryo 12780,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,DLX2,NM_004405,Santa Cruz Sc-393879,OLIG2,NM_005806,Millipore AB9610,,,,,,,ENSG00000115844,DLX2,ENSG00000205927,OLIG2,,,Neural_markers_CS23\CS23_12780_DLX2_OLIG2-Stitching-10X.czi,1-DAPI; 2-OLIG2; 3-DLX2,,"DLX2 (red): LGE, MGE, hypothalamus; OLIG2 (green): MGE, LGE, thalamus, prethalamus"
Neural_markers_CS23,CS23_12780_COUPTFII_NKX2.1_STITCHING_10X.czi,Embryo 12780,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,COUPTFII,NM_021005.4,R&D Systems PP-H7147-00,NKX2-1,NM_003317,Dako M3575,,,,,,,ENSG00000185551,NR2F2,ENSG00000136352,NKX2-1,,,Neural_markers_CS23\CS23_12780_COUPTFII_NKX2.1_STITCHING_10X.czi,1-DAPI; 2-NKX2-1; 3-NR2F2,,"NR2F2 (red): MGE, LGE, prethalamus, hypothalamus, choroid plexus; NKX2-1 (green): MGE, hypothalamus"
Neural_markers_CS23,CS23_12602_COUPTFI_COUP-TFII-Stitching-10X_P1.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,COUPTFI ,NM_005654,Abcam ab41858,COUPTFII,NM_021005.4,R&D Systems PP-H7147-00,,,,,,,ENSG00000175745,NR2F1 ,ENSG00000185551,NR2F2,,,Neural_markers_CS23\CS23_12602_COUPTFI_COUP-TFII-Stitching-10X_P1.czi,1-DAPI; 2-NR2F2; 3-NR2F1 ,,"NR2F1 (red): pallium, prethalamus, LGE, MGE, hypothalamus, choroid plexus; NR2F2 (green): LGE, MGE, choroid plexus"
Neural_markers_CS23,CS23_12602_COUPTFI_COUP-TFII-Stitching-10X_P2.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,COUPTFI ,NM_005654,Abcam ab41858,COUPTFII,NM_021005.4,R&D Systems PP-H7147-00,,,,,,,ENSG00000175745,NR2F1 ,ENSG00000185551,NR2F2,,,Neural_markers_CS23\CS23_12602_COUPTFI_COUP-TFII-Stitching-10X_P2.czi,1-DAPI; 2-NR2F2; 3-NR2F1 ,,"NR2F1 (red): pallium, prethalamus, LGE, MGE, hypothalamus, choroid plexus; NR2F2 (green): LGE, MGE, choroid plexus, prethalamus, hypothalamus"
Neural_markers_CS23,CS23_12602_COUPTFI_COUP-TFII-Stitching-10X_P3.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,COUPTFI ,NM_005654,Abcam ab41858,COUPTFII,NM_021005.4,R&D Systems PP-H7147-00,,,,,,,ENSG00000175745,NR2F1 ,ENSG00000185551,NR2F2,,,Neural_markers_CS23\CS23_12602_COUPTFI_COUP-TFII-Stitching-10X_P3.czi,1-DAPI; 2-NR2F2; 3-NR2F1 ,,"NR2F1 (red): pallium, prethalamus, thalamus, LGE, MGE, hypothalamus, choroid plexus; NR2F2 (green): LGE, MGE, choroid plexus, prethalamus, hypothalamus"
Neural_markers_CS23,CS23_12602_COUPTFI_COUP-TFII-Stitching-10X_P4.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,COUPTFI ,NM_005654,Abcam ab41858,COUPTFII,NM_021005.4,R&D Systems PP-H7147-00,,,,,,,ENSG00000175745,NR2F1 ,ENSG00000185551,NR2F2,,,Neural_markers_CS23\CS23_12602_COUPTFI_COUP-TFII-Stitching-10X_P4.czi,1-DAPI; 2-NR2F2; 3-NR2F1 ,,"NR2F1 (red): pallium, prethalamus, thalamus, LGE, MGE, hypothalamus, choroid plexus; NR2F2 (green): LGE, MGE, choroid plexus, prethalamus, hypothalamus, thalamus"
Neural_markers_CS23,CS23_12602_COUPTFI_COUP-TFII-Stitching-10X_P5.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,COUPTFI ,NM_005654,Abcam ab41858,COUPTFII,NM_021005.4,R&D Systems PP-H7147-00,,,,,,,ENSG00000175745,NR2F1 ,ENSG00000185551,NR2F2,,,Neural_markers_CS23\CS23_12602_COUPTFI_COUP-TFII-Stitching-10X_P5.czi,1-DAPI; 2-NR2F2; 3-NR2F1 ,,"NR2F1 (red): pallium, prethalamus, thalamus, LGE, MGE, hypothalamus, choroid plexus; NR2F2 (green): LGE, MGE, choroid plexus, prethalamus, hypothalamus, thalamus"
Neural_markers_CS23,CS23_12780_COUPTFI_NKX2.1_STITCHING_10X.czi,Embryo 12780,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,COUPTFI,NM_005654,Abcam ab41858,NKX2-1,NM_003317,Dako M3575,,,,,,,ENSG00000175745,NR2F1,ENSG00000136352,NKX2-1,,,Neural_markers_CS23\CS23_12780_COUPTFI_NKX2.1_STITCHING_10X.czi,1-DAPI; 2-NKX2-1; 3-NR2F1,,"NR2F1 (red): pallium,thalamus, prethalamus, MGE, LGE, hypothalamus; NKX2-1 (green): MGE, hypothalamus"
Neural_markers_CS23,CS23_12780_CalR_CALBStitching-10X.czi,Embryo 12780,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,Calretinin,NM_001740,Merck MAB1568,Calbindin,NM_004929,Swant CB38,,,,,,,ENSG00000104327,CALB2,ENSG00000104327,CALB1,,,Neural_markers_CS23\CS23_12780_CalR_CALBStitching-10X.czi,1-DAPI; 2-CALB1; 3-CALB2,,"CALB2 (red): pallium, LGE, MGE, prethalamus, optic stalk, choroid plexus; CALB1 (green): choroid plexus, thalamus, MGE, LGE"
Neural_markers_CS23,CS23_12780_CalR_GAP43_Stitching-10X.czi,Embryo 12780,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,Calretinin,NM_001740,Merck MAB1568,GAP43,NM_002045.4,Santa Cruz Sc-17790,,,,,,,ENSG00000104327,CALB2,ENSG00000172020,GAP43,,,Neural_markers_CS23\CS23_12780_CalR_GAP43_Stitching-10X.czi,1-DAPI; 2-GAP43; 3-CALB2,,"CALB2 (red): pallium, prethalamus, choroid plexus, LGE, MGE, optic stalk; GAP43 (green): pallium, thalamus, LGE, MGE, optic stalk"
Neural_markers_CS23,CS23_12004_CALB_GAP43-Stitching-04.czi,Embryo 12004,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,Calbindin,NM_004929,Swant CB38,GAP43,NM_002045.4,Santa Cruz Sc-17790,,,,,,,ENSG00000104327,CALB1,ENSG00000172020,GAP43,,,Neural_markers_CS23\CS23_12004_CALB_GAP43-Stitching-04.czi,1-DAPI; 2-GAP43; 3-CALB1,,"CALB1 (red): pallium, LGE, MGE, Septum, prethalamus, thalamus, pretectum, midbrain; GAP43 (green): pallium, LGE, MGE, internal capsule, prethalamus, thalamus, septum"
Neural_markers_CS23,CS23_12780_CALB_GAP43-Stitching-10X.czi,Embryo 12780,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,Calbindin,NM_004929,Swant CB38,GAP43,NM_002045.4,Santa Cruz Sc-17790,,,,,,,ENSG00000104327,CALB1,ENSG00000172020,GAP43,,,Neural_markers_CS23\CS23_12780_CALB_GAP43-Stitching-10X.czi,1-DAPI; 2-GAP43; 3-CALB1,,"CALB1 (red): pallium, LGE, MGE, thalamus, prethalamus, optic stalk; GAP43 (green): pallium, LGE, MGE, thalamus, hypothalamus, optic stalk"
Neural_markers_CS23,CS23_12602_ASCL1_LHX6_P3-Stitching-10X.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,ASCL1,NM_004316,Santa Cruz Sc-374104,LHX6,NM_014368,Santa Cruz Sc-271433,,,,,,,ENSG00000139352,ASCL1,ENSG00000106852,LHX6,,,Neural_markers_CS23\CS23_12602_ASCL1_LHX6_P3-Stitching-10X.czi,1-DAPI; 2-LHX6; 3-ASCL1,,"ASCL1 (red): pallium, prethalamus, LGE, MGE, hypothalamus; LHX6 (green): MGE, hypothalamus, choroid plexus"
Neural_markers_CS23,cs23_12602_ASCL1_OLIG2-Stitching-10X.czi,Embryo 12602,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,ASCL1,NM_004316,Santa Cruz Sc-374104,OLIG2,NM_005806,Millipore AB9610,,,,,,,ENSG00000139352,ASCL1,ENSG00000205927,OLIG2,,,Neural_markers_CS23\cs23_12602_ASCL1_OLIG2-Stitching-10X.czi,1-DAPI; 2-OLIG2; 3-ASCL1,,"ASCL1 (red): LGE, MGE, hypothalamus; OLIG2 (green): MGE, LGE, hypothalamus"
Neural_markers_CS23,CS23_12780_ASCL1_COUP-TFII-Stitching-10X.czi,Embryo 12780,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,ASCL1,NM_004316,Santa Cruz Sc-374104,COUPTFII,NM_021005.4,R&D Systems PP-H7147-00,,,,,,,ENSG00000139352,ASCL1,ENSG00000185551,NR2F2,,,Neural_markers_CS23\CS23_12780_ASCL1_COUP-TFII-Stitching-10X.czi,1-DAPI; 2-NR2F2; 3-ASCL1,,"ASCL1 (red): pallium, LGE, MGE, Septum; NR2F2 (green): LGE, choroid plexus"
Neural_markers_CS23,CS23_12780_ASCL1_DLX2-Stitching-10X-2.czi,Embryo 12780,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,ASCL1,NM_004316,Santa Cruz Sc-374104,DLX2,NM_004405,Santa Cruz Sc-393879,,,,,,,ENSG00000139352,ASCL1,ENSG00000115844,DLX2,,,Neural_markers_CS23\CS23_12780_ASCL1_DLX2-Stitching-10X-2.czi,1-DAPI; 2-DLX2; 3-ASCL1,,"ASCL1 (red): pallium, LGE, MGE, Septum; DLX2 (green): LGE, MGE, septum, choroid plexus"
Neural_markers_CS23,CS23_12780_ASCL1_DLX2-Stitching-10X.czi,Embryo 12780,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,ASCL1,NM_004316,Santa Cruz Sc-374104,DLX2,NM_004405,Santa Cruz Sc-393879,,,,,,,ENSG00000139352,ASCL1,ENSG00000115844,DLX2,,,Neural_markers_CS23\CS23_12780_ASCL1_DLX2-Stitching-10X.czi,1-DAPI; 2-DLX2; 3-ASCL1,,"ASCL1 (red): pallium, LGE, MGE, Septum; DLX2 (green): LGE, MGE, septum, choroid plexus"
Neural_markers_CS23,CS23_12780_ASCL1_LHX6-Stitching-10X.czi,Embryo 12780,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,ASCL1,NM_004316,Santa Cruz Sc-374104,LHX6,NM_014368,Santa Cruz Sc-271433,,,,,,,ENSG00000139352,ASCL1,ENSG00000106852,LHX6,,,Neural_markers_CS23\CS23_12780_ASCL1_LHX6-Stitching-10X.czi,1-DAPI; 2-LHX6; 3-ASCL1,,"ASCL1 (red): pallium, LGE, MGE, Septum; LHX6 (green): LGE, choroid plexus"
Neural_markers_CS23,CS23_12780_ASCL1_NKX2.1-Stitching-10X.czi,Embryo 12780,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,ASCL1,NM_004316,Santa Cruz Sc-374104,NKX2-1,NM_003317,Dako M3575,,,,,,,ENSG00000139352,ASCL1,ENSG00000136352,NKX2-1,,,Neural_markers_CS23\CS23_12780_ASCL1_NKX2.1-Stitching-10X.czi,1-DAPI; 2-NKX2-1; 3-ASCL1,,"ASCL1 (red): pallium, LGE, MGE, Septum; NKX2-1 (green): LGE, septum"
Neural_markers_CS23,CS23_12780_ASCL1_PAX6-Stitching-10X.czi,Embryo 12780,Homo sapiens,NCBITaxon,9606,CS23,Immunofluorescence,ASCL1,NM_004316,Santa Cruz Sc-374104,PAX6,NM_001604,Covance PRB-278P,,,,,,,ENSG00000139352,ASCL1,ENSG00000007372,PAX6,,,Neural_markers_CS23\CS23_12780_ASCL1_PAX6-Stitching-10X.czi,1-DAPI; 2-PAX6; 3-ASCL1,,"ASCL1 (red): pallium, LGE, MGE, Septum; PAX6 (green): pallium, LGE, choroid plexus"
NFIA,CS18-MERGE-NFIA488.10X.A.tif,CS18 embryo,Homo sapiens,NCBITaxon,9606,CS18 ,Immunofluorescence,anti-NFIA,NM_001134673.4,RRID: AB_1854421,,,,,,,,,,ENSG00000162599,NFIA,,,,,NFIA\CS18-MERGE-NFIA488.10X.A.tif,1-NFIA; 2-DAPI,,Spinal cord glial progenitors
NFIA,CS18-MERGE-NFIA488.10X.B.tif,CS18 embryo,Homo sapiens,NCBITaxon,9606,CS18 ,Immunofluorescence,anti-NFIA,NM_001134673.4,RRID: AB_1854421,,,,,,,,,,ENSG00000162599,NFIA,,,,,NFIA\CS18-MERGE-NFIA488.10X.B.tif,1-NFIA; 2-DAPI,,Spinal cord glial progenitors
NFIA,CS18-MERGE-NFIA488.10X.C.tif,CS18 embryo,Homo sapiens,NCBITaxon,9606,CS18 ,Immunofluorescence,anti-NFIA,NM_001134673.4,RRID: AB_1854421,,,,,,,,,,ENSG00000162599,NFIA,,,,,NFIA\CS18-MERGE-NFIA488.10X.C.tif,1-NFIA; 2-DAPI,,Spinal cord glial progenitors
NFIA,CS18-MERGE-NFIA488.10X.D.tif,CS18 embryo,Homo sapiens,NCBITaxon,9606,CS18 ,Immunofluorescence,anti-NFIA,NM_001134673.4,RRID: AB_1854421,,,,,,,,,,ENSG00000162599,NFIA,,,,,NFIA\CS18-MERGE-NFIA488.10X.D.tif,1-NFIA; 2-DAPI,,Spinal cord glial progenitors
NFIA,CS18-MERGE-NFIA488.20X.A.tif,CS18 embryo,Homo sapiens,NCBITaxon,9606,CS18 ,Immunofluorescence,anti-NFIA,NM_001134673.4,RRID: AB_1854421,,,,,,,,,,ENSG00000162599,NFIA,,,,,NFIA\CS18-MERGE-NFIA488.20X.A.tif,1-NFIA; 2-DAPI,,Spinal cord glial progenitors
OTX2,11PCW 13401 OTX2 low power.jpg,Fetal brain 13401,Homo sapiens,NCBITaxon,9606,11PCW,RNAscope,,,,,,,,,,ACDBio 484581,,,ENSG00000165588,OTX2,,,,,OTX2\11PCW 13401 OTX2 low power.jpg,,Fast Red,"Midbrain, rhombic lip, choroid plexus"
OTX2,11pcw 13997 OTX2 Low power 3.51X.jpg,Fetal brain 13997,Homo sapiens,NCBITaxon,9606,11PCW,RNAscope,,,,,,,,,,ACDBio 484581,,,ENSG00000165588,OTX2,,,,,OTX2\11pcw 13997 OTX2 Low power 3.51X.jpg,,Fast Red,"Rhombic lip, choroid plexus"
OTX2,14pcw 12722 OTX2 Low power.jpg,Fetal brain 12722,Homo sapiens,NCBITaxon,9606,14PCW,RNAscope,,,,,,,,,,ACDBio 484581,,,ENSG00000165588,OTX2,,,,,OTX2\14pcw 12722 OTX2 Low power.jpg,,Fast Red,"Rhombic lip, choroid plexus"
OTX2,14pcw 13024 OTX2 Low power 2.37x.jpg,Fetal brain 13024,Homo sapiens,NCBITaxon,9606,14PCW,RNAscope,,,,,,,,,,ACDBio 484581,,,ENSG00000165588,OTX2,,,,,OTX2\14pcw 13024 OTX2 Low power 2.37x.jpg,,Fast Red,Cerebellum
OTX2,17pcw 13531 OTX2 low power 1.73x.jpg,Fetal brain 13531,Homo sapiens,NCBITaxon,9606,17PCW,RNAscope,,,,,,,,,,ACDBio 484581,,,ENSG00000165588,OTX2,,,,,OTX2\17pcw 13531 OTX2 low power 1.73x.jpg,,Fast Red,Cerebellum
OTX2,18pcw 13388 OTX2 low power.jpg,Fetal brain 13388,Homo sapiens,NCBITaxon,9606,18PCW,RNAscope,,,,,,,,,,ACDBio 484581,,,ENSG00000165588,OTX2,,,,,OTX2\18pcw 13388 OTX2 low power.jpg,,Fast Red,Cerebellum
PAX7-OLIG2,CS12-MERGE-PAX7488-OLIG2568.20X-forelimb.tif,CS12 embryo,Homo sapiens,NCBITaxon,9606,CS12 ,Immunofluorescence,anti-PAX7,NM_001135254.2,RRID: AB_2299243,anti-OLIG2,NM_005806.4,RRID: AB_570666,,,,,,,ENSG00000009709,PAX7,ENSG00000205927,OLIG2,,,PAX7-OLIG2\CS12-MERGE-PAX7488-OLIG2568.20X-forelimb.tif,1-OLIG2; 2-PAX7; 3-DAPI,,Spinal cord neural progenitors
PAX7-OLIG2,CS12-MERGE-PAX7488-OLIG2568.20X.A-hindlimb.tif,CS12 embryo,Homo sapiens,NCBITaxon,9606,CS12 ,Immunofluorescence,anti-PAX7,NM_001135254.2,RRID: AB_2299243,anti-OLIG2,NM_005806.4,RRID: AB_570666,,,,,,,ENSG00000009709,PAX7,ENSG00000205927,OLIG2,,,PAX7-OLIG2\CS12-MERGE-PAX7488-OLIG2568.20X.A-hindlimb.tif,1-OLIG2; 2-PAX7; 3-DAPI,,Spinal cord neural progenitors
PAX7-OLIG2,CS12-MERGE-PAX7488-OLIG2568.20X.B-hindlimb.tif,CS12 embryo,Homo sapiens,NCBITaxon,9606,CS12 ,Immunofluorescence,anti-PAX7,NM_001135254.2,RRID: AB_2299243,anti-OLIG2,NM_005806.4,RRID: AB_570666,,,,,,,ENSG00000009709,PAX7,ENSG00000205927,OLIG2,,,PAX7-OLIG2\CS12-MERGE-PAX7488-OLIG2568.20X.B-hindlimb.tif,1-OLIG2; 2-PAX7; 3-DAPI,,Spinal cord neural progenitors
PAX7-OLIG2,CS12-MERGE-PAX7488-OLIG2594.20X.A-interlimb.tif,CS12 embryo,Homo sapiens,NCBITaxon,9606,CS12 ,Immunofluorescence,anti-PAX7,NM_001135254.2,RRID: AB_2299243,anti-OLIG2,NM_005806.4,RRID: AB_570666,,,,,,,ENSG00000009709,PAX7,ENSG00000205927,OLIG2,,,PAX7-OLIG2\CS12-MERGE-PAX7488-OLIG2594.20X.A-interlimb.tif,1-OLIG2; 2-PAX7; 3-DAPI,,Spinal cord neural progenitors
PAX7-OLIG2,CS12-MERGE-PAX7488-OLIG2594.20X.B-interlimb.tif,CS12 embryo,Homo sapiens,NCBITaxon,9606,CS12 ,Immunofluorescence,anti-PAX7,NM_001135254.2,RRID: AB_2299243,anti-OLIG2,NM_005806.4,RRID: AB_570666,,,,,,,ENSG00000009709,PAX7,ENSG00000205927,OLIG2,,,PAX7-OLIG2\CS12-MERGE-PAX7488-OLIG2594.20X.B-interlimb.tif,1-OLIG2; 2-PAX7; 3-DAPI,,Spinal cord neural progenitors
PAX7-OLIG2,CS12-MERGE-PAX7488-OLIG2594.20X.C-interlimb.tif,CS12 embryo,Homo sapiens,NCBITaxon,9606,CS12 ,Immunofluorescence,anti-PAX7,NM_001135254.2,RRID: AB_2299243,anti-OLIG2,NM_005806.4,RRID: AB_570666,,,,,,,ENSG00000009709,PAX7,ENSG00000205927,OLIG2,,,PAX7-OLIG2\CS12-MERGE-PAX7488-OLIG2594.20X.C-interlimb.tif,1-OLIG2; 2-PAX7; 3-DAPI,,Spinal cord neural progenitors
PAX7-OLIG2,CS18-MERGE-PAX7488-OLIG2594.10X.A.tif,CS18 embryo,Homo sapiens,NCBITaxon,9606,CS18 ,Immunofluorescence,anti-PAX7,NM_001135254.2,RRID: AB_2299243,anti-OLIG2,NM_005806.4,RRID: AB_570666,,,,,,,ENSG00000009709,PAX7,ENSG00000205927,OLIG2,,,PAX7-OLIG2\CS18-MERGE-PAX7488-OLIG2594.10X.A.tif,1-OLIG2; 2-PAX7; 3-DAPI,,Spinal cord neural progenitors
PAX7-OLIG2,CS18-MERGE-PAX7488-OLIG2594.10X.B.tif,CS18 embryo,Homo sapiens,NCBITaxon,9606,CS18 ,Immunofluorescence,anti-PAX7,NM_001135254.2,RRID: AB_2299243,anti-OLIG2,NM_005806.4,RRID: AB_570666,,,,,,,ENSG00000009709,PAX7,ENSG00000205927,OLIG2,,,PAX7-OLIG2\CS18-MERGE-PAX7488-OLIG2594.10X.B.tif,1-OLIG2; 2-PAX7; 3-DAPI,,Spinal cord neural progenitors
PAX7-OLIG2,CS18-MERGE-PAX7488-OLIG2594.10X.C.tif,CS18 embryo,Homo sapiens,NCBITaxon,9606,CS18 ,Immunofluorescence,anti-PAX7,NM_001135254.2,RRID: AB_2299243,anti-OLIG2,NM_005806.4,RRID: AB_570666,,,,,,,ENSG00000009709,PAX7,ENSG00000205927,OLIG2,,,PAX7-OLIG2\CS18-MERGE-PAX7488-OLIG2594.10X.C.tif,1-OLIG2; 2-PAX7; 3-DAPI,,Spinal cord neural progenitors
PAX7-OLIG2,CS18-MERGE-PAX7488-OLIG2594.10X.D.tif,CS18 embryo,Homo sapiens,NCBITaxon,9606,CS18 ,Immunofluorescence,anti-PAX7,NM_001135254.2,RRID: AB_2299243,anti-OLIG2,NM_005806.4,RRID: AB_570666,,,,,,,ENSG00000009709,PAX7,ENSG00000205927,OLIG2,,,PAX7-OLIG2\CS18-MERGE-PAX7488-OLIG2594.10X.D.tif,1-OLIG2; 2-PAX7; 3-DAPI,,Spinal cord neural progenitors
PAX7-OLIG2,CS18-MERGE-PAX7488-OLIG2594.20X.A.tif,CS18 embryo,Homo sapiens,NCBITaxon,9606,CS18 ,Immunofluorescence,anti-PAX7,NM_001135254.2,RRID: AB_2299243,anti-OLIG2,NM_005806.4,RRID: AB_570666,,,,,,,ENSG00000009709,PAX7,ENSG00000205927,OLIG2,,,PAX7-OLIG2\CS18-MERGE-PAX7488-OLIG2594.20X.A.tif,1-OLIG2; 2-PAX7; 3-DAPI,,Spinal cord neural progenitors
POU4F1-ISL1,CS12-MERGE-BRN3a488-ISLET1568.20X-forelimb.tif,CS12 embryo,Homo sapiens,NCBITaxon,9606,CS12 ,Immunofluorescence,Anti-Brn-3a,NM_006237.4,RRID:AB_626765,anti-ISLET1,NM_002202.3,RRID: AB_881306,,,,,,,ENSG00000152192,POU4F1,ENSG00000016082,ISL1,,,POU4F1-ISL1\CS12-MERGE-BRN3a488-ISLET1568.20X-forelimb.tif,1-BRN3a; 2-ISL1; 3-DAPI,,Spinal cord neuronal progenitors
POU4F1-ISL1,CS12-MERGE-BRN3a488-ISLET1568.20X.A-interlimb.tif,CS12 embryo,Homo sapiens,NCBITaxon,9606,CS12 ,Immunofluorescence,Anti-Brn-3a,NM_006237.4,RRID:AB_626765,anti-ISLET1,NM_002202.3,RRID: AB_881306,,,,,,,ENSG00000152192,POU4F1,ENSG00000016082,ISL1,,,POU4F1-ISL1\CS12-MERGE-BRN3a488-ISLET1568.20X.A-interlimb.tif,1-BRN3a; 2-ISL1; 3-DAPI,,Spinal cord neuronal progenitors
POU4F1-ISL1,CS12-MERGE-BRN3a488-ISLET1568.20X.B-interlimb.tif,CS12 embryo,Homo sapiens,NCBITaxon,9606,CS12 ,Immunofluorescence,Anti-Brn-3a,NM_006237.4,RRID:AB_626765,anti-ISLET1,NM_002202.3,RRID: AB_881306,,,,,,,ENSG00000152192,POU4F1,ENSG00000016082,ISL1,,,POU4F1-ISL1\CS12-MERGE-BRN3a488-ISLET1568.20X.B-interlimb.tif,1-BRN3a; 2-ISL1; 3-DAPI,,Spinal cord neuronal progenitors
POU4F1-ISL1,CS12-MERGE-BRN3a488-ISLET1568.20X.C-interlimb.tif,CS12 embryo,Homo sapiens,NCBITaxon,9606,CS12 ,Immunofluorescence,Anti-Brn-3a,NM_006237.4,RRID:AB_626765,anti-ISLET1,NM_002202.3,RRID: AB_881306,,,,,,,ENSG00000152192,POU4F1,ENSG00000016082,ISL1,,,POU4F1-ISL1\CS12-MERGE-BRN3a488-ISLET1568.20X.C-interlimb.tif,1-BRN3a; 2-ISL1; 3-DAPI,,Spinal cord neuronal progenitors
PRDM13,CS13_14099_17_PRDM13.tif,Embryo 14099,Homo sapiens,NCBITaxon,9606,CS13,RNAscope,,,,,,,,,,ACDBio 459851,,,ENSG00000112238,PRDM13,,,,,PRDM13\CS13_14099_17_PRDM13.tif,,Fast Red,Cerebellum
PRDM13,CS13_14099_32_PRDM13.tif,Embryo 14099,Homo sapiens,NCBITaxon,9606,CS13,RNAscope,,,,,,,,,,ACDBio 459851,,,ENSG00000112238,PRDM13,,,,,PRDM13\CS13_14099_32_PRDM13.tif,,Fast Red,Cerebellum
PRDM13,CS15_15296_150_PRDM13.tif,Embryo 15296,Homo sapiens,NCBITaxon,9606,CS15,RNAscope,,,,,,,,,,ACDBio 459851,,,ENSG00000112238,PRDM13,,,,,PRDM13\CS15_15296_150_PRDM13.tif,,Fast Red,Cerebellum
PRDM13,CS21_12494_53_PRDM13.tif,Embryo 12494,Homo sapiens,NCBITaxon,9606,CS21,RNAscope,,,,,,,,,,ACDBio 459851,,,ENSG00000112238,PRDM13,,,,,PRDM13\CS21_12494_53_PRDM13.tif,,Fast Red,Cerebellum
PRDM13,CS21_12494_60_PRDM13.tif,Embryo 12494,Homo sapiens,NCBITaxon,9606,CS21,RNAscope,,,,,,,,,,ACDBio 459851,,,ENSG00000112238,PRDM13,,,,,PRDM13\CS21_12494_60_PRDM13.tif,,Fast Red,Cerebellum
RPGRIP1,13024 14 PCW RPGRIP1.jpg,Fetal brain 13024,Homo sapiens,NCBITaxon,9606,14PCW,RNAscope,,,,,,,,,,ACDBio 1146201-C1,,,ENSG00000092200,RPGRIP1,,,,,RPGRIP1\13024 14 PCW RPGRIP1.jpg,,Fast Red,Rhombic lip
RPGRIP1,13388 18 PCW RPGRIP1.jpg,Fetal brain 13388,Homo sapiens,NCBITaxon,9606,18PCW,RNAscope,,,,,,,,,,ACDBio 1146201-C1,,,ENSG00000092200,RPGRIP1,,,,,RPGRIP1\13388 18 PCW RPGRIP1.jpg,,Fast Red,Cerebellum
RPGRIP1,13997 11 PCW RPGRIP1.jpg,Fetal brain 13997,Homo sapiens,NCBITaxon,9606,11PCW,RNAscope,,,,,,,,,,ACDBio 1146201-C1,,,ENSG00000092200,RPGRIP1,,,,,RPGRIP1\13997 11 PCW RPGRIP1.jpg,,Fast Red,Rhombic lip
SAMD3,11PCW 13997 SAMD3 Low power 3.53X.jpg,Fetal brain 13997,Homo sapiens,NCBITaxon,9606,11PCW,RNAscope,,,,,,,,,,ACDBio 1059641-C1,,,ENSG00000164483,SAMD3,,,,,SAMD3\11PCW 13997 SAMD3 Low power 3.53X.jpg,,Fast Red,"Rhombic lip, cerebellum"
SAMD3,14PCW 13024 SAMD3 low power 2.37x.jpg,Fetal brain 13024,Homo sapiens,NCBITaxon,9606,14PCW,RNAscope,,,,,,,,,,ACDBio 1059641-C1,,,ENSG00000164483,SAMD3,,,,,SAMD3\14PCW 13024 SAMD3 low power 2.37x.jpg,,Fast Red,Cerebellum
